stageId,loadout,winRate,avgSec,avgArkHp,star2Rate,star3Rate,avgKills,avgDrafts
4-2,turtle,0.0,0.0,0.0,0.0,0.0,57.8,5.07
4-2,siege_heavy,26.7,157.1,29.1,0.0,0.0,64.6,4.87
4-2,c_only,96.7,152.6,103.2,3.3,0.0,150.3,6.00
4-2,r_only,100.0,144.9,80.5,13.3,0.0,146.9,6.00
4-3,recommended,100.0,138.6,130.0,83.3,53.3,135.0,6.00
4-3,balanced,100.0,146.6,119.0,56.7,13.3,133.2,6.00
4-3,physical_only,100.0,154.1,117.5,46.7,3.3,132.9,6.00
4-3,arcane_heavy,86.7,153.4,99.5,30.0,3.3,119.4,5.83
4-3,holy_heavy,3.3,148.0,26.0,0.0,0.0,12.4,3.47
4-3,no_blocker,100.0,142.2,119.0,40.0,10.0,133.2,6.00
4-3,spam_cheapest,0.0,0.0,0.0,0.0,0.0,1.2,3.03
4-3,all_expensive,36.7,143.7,68.6,3.3,0.0,63.5,4.60
4-3,turtle,20.0,166.6,21.0,0.0,0.0,45.1,4.63
4-3,siege_heavy,16.7,156.3,47.6,0.0,0.0,36.1,4.07
4-3,c_only,96.7,153.2,105.3,10.0,0.0,129.9,6.00
4-3,r_only,100.0,143.6,125.2,53.3,13.3,134.2,6.00
4-4,recommended,100.0,141.5,120.7,43.3,16.7,151.0,6.00
4-4,balanced,100.0,154.3,112.5,10.0,0.0,149.0,6.00
4-4,physical_only,100.0,158.2,124.9,13.3,0.0,151.7,6.00
4-4,arcane_heavy,100.0,161.2,95.7,3.3,0.0,146.4,6.00
4-4,holy_heavy,16.7,182.7,68.0,0.0,0.0,56.5,5.60
4-4,no_blocker,100.0,150.4,87.8,16.7,0.0,142.9,6.00
4-4,spam_cheapest,0.0,0.0,0.0,0.0,0.0,32.1,5.53
4-4,all_expensive,23.3,151.0,41.4,0.0,0.0,38.1,3.77
4-4,turtle,63.3,207.6,109.9,16.7,0.0,116.4,5.93
4-4,siege_heavy,36.7,176.5,29.3,0.0,0.0,70.0,5.33
4-4,c_only,100.0,155.7,126.4,26.7,3.3,152.1,6.00
4-4,r_only,100.0,144.8,100.2,20.0,0.0,146.0,6.00
4-5,recommended,100.0,138.5,130.0,86.7,53.3,134.0,6.00
4-5,balanced,100.0,143.6,120.8,30.0,6.7,132.4,6.00
4-5,physical_only,100.0,147.3,110.9,6.7,0.0,129.3,6.00
4-5,arcane_heavy,100.0,148.0,102.2,30.0,0.0,129.1,6.00
4-5,holy_heavy,23.3,160.0,48.9,3.3,0.0,51.2,5.07
4-5,no_blocker,100.0,139.0,56.7,60.0,0.0,117.3,6.00
4-5,spam_cheapest,0.0,0.0,0.0,0.0,0.0,13.7,4.23
4-5,all_expensive,10.0,137.0,11.7,6.7,0.0,15.7,2.83
4-5,turtle,50.0,169.2,98.2,20.0,0.0,108.5,5.97
4-5,siege_heavy,36.7,155.5,82.7,6.7,0.0,76.6,5.47
4-5,c_only,100.0,148.6,110.1,13.3,0.0,129.9,6.00
4-5,r_only,100.0,141.1,60.7,43.3,0.0,116.9,6.00
4-6,recommended,100.0,137.8,130.0,80.0,66.7,149.0,6.00
4-6,balanced,100.0,147.7,128.5,66.7,10.0,148.6,6.00
4-6,physical_only,100.0,155.5,114.9,3.3,0.0,145.3,6.00
4-6,arcane_heavy,96.7,158.0,112.2,10.0,3.3,145.1,6.00
4-6,holy_heavy,13.3,158.8,102.8,0.0,0.0,55.1,5.47
4-6,no_blocker,100.0,144.2,95.3,16.7,0.0,140.5,6.00
4-6,spam_cheapest,0.0,0.0,0.0,0.0,0.0,16.3,5.33
4-6,all_expensive,50.0,147.1,29.3,3.3,0.0,81.4,5.43
4-6,turtle,13.3,188.5,70.0,3.3,0.0,75.6,5.97
4-6,siege_heavy,36.7,158.7,110.9,3.3,0.0,81.0,5.60
4-6,c_only,100.0,153.7,121.6,6.7,0.0,147.3,6.00
4-6,r_only,100.0,142.9,97.0,26.7,0.0,140.8,6.00
4-7,recommended,100.0,138.1,125.0,70.0,13.3,141.8,6.00
4-7,balanced,100.0,143.7,108.7,23.3,0.0,138.6,6.00
4-7,physical_only,100.0,147.0,122.3,16.7,0.0,141.1,6.00
4-7,arcane_heavy,80.0,155.2,72.8,3.3,3.3,119.6,5.93
4-7,holy_heavy,0.0,0.0,0.0,0.0,0.0,16.9,4.17
4-7,no_blocker,100.0,145.1,64.5,20.0,0.0,129.2,6.00
4-7,spam_cheapest,0.0,0.0,0.0,0.0,0.0,4.8,3.97
4-7,all_expensive,40.0,141.5,32.8,10.0,0.0,57.8,4.33
4-7,turtle,30.0,168.4,20.9,0.0,0.0,67.1,5.30
4-7,siege_heavy,36.7,155.2,52.5,0.0,0.0,65.5,4.87
4-7,c_only,100.0,147.9,118.7,10.0,0.0,140.4,6.00
4-7,r_only,100.0,141.6,90.5,26.7,0.0,134.3,6.00
4-8,recommended,100.0,139.0,128.8,73.3,36.7,112.8,6.00
4-8,balanced,100.0,146.6,99.0,16.7,0.0,107.9,6.00
4-8,physical_only,100.0,153.3,124.4,13.3,0.0,112.1,6.00
4-8,arcane_heavy,83.3,155.8,104.9,36.7,6.7,99.8,5.87
4-8,holy_heavy,3.3,148.6,61.0,0.0,0.0,14.9,4.27
4-8,no_blocker,66.7,144.3,56.5,26.7,0.0,82.6,5.57
4-8,spam_cheapest,0.0,0.0,0.0,0.0,0.0,0.2,3.70
4-8,all_expensive,6.7,136.9,37.0,3.3,0.0,13.2,3.03
4-8,turtle,13.3,169.2,60.3,0.0,0.0,43.9,5.40
4-8,siege_heavy,40.0,155.7,69.8,0.0,0.0,50.0,4.90
4-8,c_only,100.0,154.1,119.4,20.0,0.0,111.6,6.00
4-8,r_only,100.0,144.8,74.8,6.7,0.0,104.6,6.00
4-9,recommended,100.0,143.8,72.1,20.0,0.0,103.7,6.00
4-9,balanced,100.0,156.1,81.1,0.0,0.0,104.5,6.00
4-9,physical_only,90.0,162.4,40.4,3.3,0.0,94.9,5.83
4-9,arcane_heavy,100.0,158.3,83.0,3.3,0.0,104.6,6.00
4-9,holy_heavy,3.3,155.3,9.0,0.0,0.0,5.9,2.37
4-9,no_blocker,100.0,141.7,115.7,43.3,13.3,107.7,6.00
4-9,spam_cheapest,0.0,0.0,0.0,0.0,0.0,0.5,2.07
4-9,all_expensive,0.0,0.0,0.0,0.0,0.0,5.2,2.07
4-9,turtle,0.0,0.0,0.0,0.0,0.0,1.3,2.07
4-9,siege_heavy,0.0,0.0,0.0,0.0,0.0,0.0,2.07
4-9,c_only,3.3,145.3,20.0,0.0,0.0,15.6,2.20
4-9,r_only,100.0,146.6,81.2,10.0,0.0,104.6,6.00
4-10,recommended,100.0,196.1,130.0,80.0,0.0,96.0,5.00
4-10,balanced,100.0,216.3,121.7,60.0,0.0,95.0,5.00
4-10,physical_only,96.7,214.8,108.9,40.0,0.0,93.1,5.00
4-10,arcane_heavy,53.3,203.3,85.6,10.0,0.0,81.5,5.00
4-10,holy_heavy,0.0,0.0,0.0,0.0,0.0,10.2,4.23
4-10,no_blocker,100.0,180.3,118.3,36.7,3.3,94.6,5.00
4-10,spam_cheapest,0.0,0.0,0.0,0.0,0.0,0.5,4.07
4-10,all_expensive,30.0,186.9,66.6,6.7,0.0,35.5,3.83
4-10,turtle,0.0,0.0,0.0,0.0,0.0,10.3,4.30
4-10,siege_heavy,0.0,0.0,0.0,0.0,0.0,14.3,4.17
4-10,c_only,100.0,221.4,108.5,50.0,0.0,93.6,5.00
4-10,r_only,100.0,191.3,111.2,20.0,0.0,93.9,5.00
4-11,recommended,100.0,137.6,129.7,86.7,60.0,118.9,6.00
4-11,balanced,100.0,148.1,126.5,53.3,10.0,118.6,6.00
4-11,physical_only,100.0,149.0,124.2,3.3,0.0,117.9,6.00
4-11,arcane_heavy,93.3,154.8,117.5,33.3,6.7,114.5,5.97
4-11,holy_heavy,16.7,158.7,103.6,0.0,0.0,36.6,4.93
4-11,no_blocker,100.0,140.5,90.0,43.3,0.0,110.0,6.00
4-11,spam_cheapest,0.0,0.0,0.0,0.0,0.0,5.7,4.13
4-11,all_expensive,33.3,145.4,31.6,3.3,0.0,41.3,4.07
4-11,turtle,53.3,196.3,80.3,3.3,0.0,81.7,5.70
4-11,siege_heavy,36.7,161.6,79.0,6.7,0.0,61.6,5.17
4-11,c_only,100.0,153.2,128.4,50.0,6.7,118.6,6.00
4-11,r_only,100.0,139.7,112.4,60.0,0.0,114.6,6.00
4-12,recommended,100.0,142.8,83.7,33.3,0.0,112.4,6.00
4-12,balanced,100.0,149.3,77.7,6.7,0.0,111.8,6.00
4-12,physical_only,100.0,158.8,60.7,3.3,0.0,110.1,6.00
4-12,arcane_heavy,100.0,152.8,71.9,6.7,0.0,111.2,6.00
4-12,holy_heavy,0.0,0.0,0.0,0.0,0.0,4.5,3.00
4-12,no_blocker,100.0,142.0,109.4,26.7,0.0,111.9,6.00
4-12,spam_cheapest,0.0,0.0,0.0,0.0,0.0,8.8,3.00
4-12,all_expensive,0.0,0.0,0.0,0.0,0.0,4.3,2.00
4-12,turtle,0.0,0.0,0.0,0.0,0.0,8.6,3.00
4-12,siege_heavy,0.0,0.0,0.0,0.0,0.0,0.3,3.00
4-12,c_only,3.3,137.1,30.0,3.3,0.0,23.8,3.10
4-12,r_only,100.0,141.2,96.2,26.7,0.0,112.5,6.00
4-13,recommended,100.0,145.1,129.1,76.7,16.7,134.9,6.00
4-13,balanced,73.3,159.3,101.2,13.3,3.3,111.4,5.87
4-13,physical_only,76.7,166.2,98.2,10.0,0.0,118.9,5.97
4-13,arcane_heavy,3.3,153.0,130.0,3.3,0.0,29.7,4.90
4-13,holy_heavy,0.0,0.0,0.0,0.0,0.0,5.2,3.57
4-13,no_blocker,46.7,148.0,70.4,3.3,0.0,96.5,5.63
4-13,spam_cheapest,0.0,0.0,0.0,0.0,0.0,1.0,3.50
4-13,all_expensive,16.7,152.7,37.2,0.0,0.0,32.8,3.80
4-13,turtle,0.0,0.0,0.0,0.0,0.0,28.1,5.07
4-13,siege_heavy,10.0,162.0,55.3,0.0,0.0,31.6,4.60
4-13,c_only,76.7,172.2,95.2,6.7,0.0,117.7,5.93
4-13,r_only,86.7,152.7,66.3,3.3,0.0,117.2,5.90
4-14,recommended,100.0,143.0,130.0,80.0,26.7,137.0,6.00
4-14,balanced,100.0,157.0,116.0,50.0,0.0,135.1,6.00
4-14,physical_only,100.0,159.3,98.3,20.0,0.0,131.8,6.00
4-14,arcane_heavy,3.3,165.5,3.0,0.0,0.0,27.1,4.50
4-14,holy_heavy,0.0,0.0,0.0,0.0,0.0,3.8,4.00
4-14,no_blocker,100.0,148.0,94.9,10.0,6.7,134.1,6.00
4-14,spam_cheapest,0.0,0.0,0.0,0.0,0.0,1.9,4.03
4-14,all_expensive,16.7,142.2,72.6,6.7,3.3,30.2,3.63
4-14,turtle,3.3,205.4,63.0,0.0,0.0,24.0,4.77
4-14,siege_heavy,13.3,172.7,98.8,6.7,0.0,30.1,4.33
4-14,c_only,100.0,154.0,82.8,3.3,0.0,129.6,6.00
4-14,r_only,93.3,148.9,78.8,10.0,6.7,124.5,5.87
4-15,recommended,100.0,138.1,130.0,86.7,56.7,116.0,6.00
4-15,balanced,100.0,150.6,129.9,76.7,6.7,116.0,6.00
4-15,physical_only,100.0,163.9,108.1,3.3,0.0,110.9,6.00
4-15,arcane_heavy,100.0,157.4,126.2,60.0,3.3,115.3,6.00
4-15,holy_heavy,6.7,168.6,79.5,0.0,0.0,25.3,5.13
4-15,no_blocker,80.0,141.4,56.6,30.0,0.0,92.1,5.80
4-15,spam_cheapest,0.0,0.0,0.0,0.0,0.0,13.1,5.03
4-15,all_expensive,10.0,142.5,39.3,0.0,0.0,14.8,3.33
4-15,turtle,73.3,204.8,104.3,26.7,0.0,100.8,6.00
4-15,siege_heavy,40.0,164.0,105.7,3.3,0.0,58.9,5.50
4-15,c_only,100.0,157.2,119.3,3.3,0.0,113.7,6.00
4-15,r_only,100.0,145.8,72.0,16.7,0.0,102.9,6.00
4-16,recommended,100.0,144.9,129.6,76.7,10.0,118.0,6.00
4-16,balanced,96.7,155.0,94.4,30.0,3.3,112.7,5.97
4-16,physical_only,70.0,155.3,87.1,6.7,3.3,99.6,5.77
4-16,arcane_heavy,83.3,154.8,79.1,6.7,3.3,102.3,5.83
4-16,holy_heavy,0.0,0.0,0.0,0.0,0.0,7.4,4.10
4-16,no_blocker,100.0,143.5,128.8,70.0,16.7,117.9,6.00
4-16,spam_cheapest,0.0,0.0,0.0,0.0,0.0,2.0,4.00
4-16,all_expensive,0.0,0.0,0.0,0.0,0.0,25.7,3.53
4-16,turtle,0.0,0.0,0.0,0.0,0.0,25.5,4.67
4-16,siege_heavy,3.3,167.9,42.0,0.0,0.0,14.3,4.00
4-16,c_only,6.7,160.5,13.5,0.0,0.0,63.8,4.97
4-16,r_only,100.0,144.5,119.6,46.7,10.0,116.7,6.00
4-17,recommended,100.0,147.3,130.0,80.0,13.3,104.0,6.00
4-17,balanced,100.0,150.6,87.4,10.0,6.7,99.2,6.00
4-17,physical_only,76.7,154.5,95.3,13.3,0.0,85.6,5.53
4-17,arcane_heavy,56.7,152.6,65.7,6.7,3.3,65.3,5.17
4-17,holy_heavy,0.0,0.0,0.0,0.0,0.0,3.2,3.10
4-17,no_blocker,100.0,138.2,114.1,63.3,3.3,101.7,6.00
4-17,spam_cheapest,0.0,0.0,0.0,0.0,0.0,1.4,3.20
4-17,all_expensive,0.0,0.0,0.0,0.0,0.0,15.4,3.27
4-17,turtle,0.0,0.0,0.0,0.0,0.0,16.5,3.80
4-17,siege_heavy,13.3,160.0,23.5,0.0,0.0,20.6,3.67
4-17,c_only,6.7,152.2,45.0,0.0,0.0,44.4,4.17
4-17,r_only,100.0,143.5,111.2,26.7,3.3,101.4,6.00
4-18,recommended,100.0,147.2,130.0,80.0,16.7,107.0,6.00
4-18,balanced,93.3,169.6,112.8,46.7,3.3,101.3,5.93
4-18,physical_only,100.0,171.5,105.0,26.7,3.3,104.5,6.00
4-18,arcane_heavy,6.7,159.0,106.0,3.3,0.0,28.3,4.87
4-18,holy_heavy,0.0,0.0,0.0,0.0,0.0,5.4,4.10
4-18,no_blocker,93.3,156.3,87.9,23.3,6.7,102.2,6.00
4-18,spam_cheapest,0.0,0.0,0.0,0.0,0.0,1.8,4.33
4-18,all_expensive,13.3,153.4,91.5,6.7,3.3,18.4,3.40
4-18,turtle,36.7,218.2,32.5,0.0,0.0,47.1,5.30
4-18,siege_heavy,26.7,181.5,57.6,6.7,0.0,35.1,4.67
4-18,c_only,96.7,169.4,86.8,13.3,0.0,101.6,6.00
4-18,r_only,96.7,155.1,80.2,13.3,3.3,99.5,5.93
4-19,recommended,100.0,142.5,116.1,36.7,16.7,100.7,6.00
4-19,balanced,66.7,149.3,82.0,6.7,6.7,74.1,5.40
4-19,physical_only,43.3,151.7,65.7,3.3,0.0,59.8,5.07
4-19,arcane_heavy,36.7,150.3,64.2,3.3,3.3,49.9,4.87
4-19,holy_heavy,0.0,0.0,0.0,0.0,0.0,5.1,3.97
4-19,no_blocker,100.0,145.7,81.5,16.7,0.0,95.5,6.00
4-19,spam_cheapest,0.0,0.0,0.0,0.0,0.0,2.7,4.00
4-19,all_expensive,0.0,0.0,0.0,0.0,0.0,9.2,3.37
4-19,turtle,0.0,0.0,0.0,0.0,0.0,12.6,4.00
4-19,siege_heavy,0.0,0.0,0.0,0.0,0.0,16.2,4.07
4-19,c_only,3.3,167.4,9.0,0.0,0.0,33.8,4.07
4-19,r_only,100.0,143.7,82.8,13.3,0.0,96.1,6.00
4-20,recommended,100.0,202.4,130.0,86.7,0.0,98.0,6.00
4-20,balanced,83.3,208.7,105.3,23.3,0.0,91.0,5.93
4-20,physical_only,100.0,213.1,108.0,30.0,0.0,95.7,6.00
4-20,arcane_heavy,80.0,201.1,84.1,13.3,0.0,84.5,5.90
4-20,holy_heavy,0.0,0.0,0.0,0.0,0.0,15.0,5.07
4-20,no_blocker,56.7,178.2,128.1,43.3,20.0,96.7,6.00
4-20,spam_cheapest,0.0,0.0,0.0,0.0,0.0,5.3,5.00
4-20,all_expensive,0.0,0.0,0.0,0.0,0.0,26.7,4.27
4-20,turtle,0.0,0.0,0.0,0.0,0.0,11.7,5.00
4-20,siege_heavy,3.3,267.5,50.0,0.0,0.0,13.8,5.10
4-20,c_only,6.7,272.0,85.0,0.0,0.0,64.2,5.13
4-20,r_only,100.0,196.8,122.3,56.7,3.3,97.2,6.00
5-1,recommended,100.0,138.9,135.7,73.3,26.7,142.1,6.00
5-1,balanced,100.0,142.8,122.2,20.0,0.0,139.4,6.00
5-1,physical_only,100.0,145.1,115.2,10.0,0.0,138.0,6.00
5-1,arcane_heavy,100.0,148.0,115.5,16.7,3.3,138.1,6.00
5-1,holy_heavy,96.7,152.7,120.0,33.3,0.0,137.6,6.00
5-1,no_blocker,100.0,138.4,75.8,60.0,0.0,130.2,6.00
5-1,spam_cheapest,3.3,264.6,20.0,0.0,0.0,36.4,5.10
5-1,all_expensive,16.7,142.4,20.0,3.3,0.0,30.4,3.63
5-1,turtle,66.7,193.2,60.8,3.3,0.0,102.6,5.80
5-1,siege_heavy,46.7,157.3,71.8,0.0,0.0,84.9,5.67
5-1,c_only,100.0,139.9,130.3,50.0,6.7,141.1,6.00
5-1,r_only,100.0,139.9,84.7,46.7,0.0,131.9,6.00
5-2,recommended,100.0,150.7,91.3,16.7,0.0,132.3,6.00
5-2,balanced,100.0,163.6,85.7,10.0,0.0,131.1,6.00
5-2,physical_only,100.0,164.3,70.6,0.0,0.0,128.2,6.00
5-2,arcane_heavy,100.0,169.3,68.3,3.3,0.0,127.7,6.00
5-2,holy_heavy,63.3,186.2,60.0,0.0,0.0,95.9,5.50
5-2,no_blocker,100.0,147.0,110.3,16.7,0.0,136.1,6.00
5-2,spam_cheapest,0.0,0.0,0.0,0.0,0.0,12.5,3.83
5-2,all_expensive,0.0,0.0,0.0,0.0,0.0,8.9,3.00
5-2,turtle,0.0,0.0,0.0,0.0,0.0,13.1,3.83
5-2,siege_heavy,0.0,0.0,0.0,0.0,0.0,3.1,3.90
5-2,c_only,6.7,152.3,55.0,0.0,0.0,33.3,4.03
5-2,r_only,100.0,144.6,90.7,20.0,0.0,132.1,6.00
5-3,recommended,100.0,138.7,125.9,60.0,0.0,151.4,6.00
5-3,balanced,96.7,145.2,74.5,20.0,0.0,139.7,5.97
5-3,physical_only,100.0,145.0,124.3,13.3,0.0,151.0,6.00
5-3,arcane_heavy,26.7,151.3,75.3,6.7,0.0,73.1,4.97
5-3,holy_heavy,10.0,146.9,81.7,0.0,0.0,35.9,4.17
5-3,no_blocker,96.7,139.6,39.8,50.0,0.0,134.0,5.93
5-3,spam_cheapest,0.0,0.0,0.0,0.0,0.0,1.5,3.03
5-3,all_expensive,3.3,135.8,2.0,3.3,0.0,7.2,2.33
5-3,turtle,0.0,0.0,0.0,0.0,0.0,38.2,4.73
5-3,siege_heavy,20.0,154.5,40.0,0.0,0.0,37.4,3.73
5-3,c_only,100.0,147.4,118.5,10.0,0.0,150.1,6.00
5-3,r_only,100.0,139.9,84.1,33.3,0.0,143.9,6.00
5-4,recommended,100.0,139.8,113.6,43.3,6.7,105.7,6.00
5-4,balanced,100.0,148.9,109.9,10.0,3.3,105.2,6.00
5-4,physical_only,100.0,150.7,108.9,3.3,0.0,105.1,6.00
5-4,arcane_heavy,100.0,149.2,115.1,10.0,3.3,105.9,6.00
5-4,holy_heavy,96.7,161.2,69.9,6.7,0.0,98.1,5.97
5-4,no_blocker,100.0,142.4,123.2,40.0,0.0,105.6,6.00
5-4,spam_cheapest,0.0,0.0,0.0,0.0,0.0,16.0,4.00
5-4,all_expensive,0.0,0.0,0.0,0.0,0.0,9.3,3.00
5-4,turtle,0.0,0.0,0.0,0.0,0.0,15.4,4.00
5-4,siege_heavy,6.7,165.1,8.0,0.0,0.0,11.5,4.17
5-4,c_only,6.7,137.3,80.0,6.7,0.0,41.0,4.20
5-4,r_only,100.0,141.4,122.7,40.0,0.0,106.0,6.00
5-5,recommended,100.0,138.2,135.7,86.7,46.7,120.3,6.00
5-5,balanced,100.0,147.7,82.6,10.0,0.0,111.9,6.00
5-5,physical_only,100.0,148.2,122.1,10.0,3.3,118.1,6.00
5-5,arcane_heavy,10.0,148.0,52.0,3.3,0.0,26.8,3.83
5-5,holy_heavy,3.3,146.8,71.0,0.0,0.0,16.2,3.67
5-5,no_blocker,100.0,145.1,43.3,23.3,0.0,105.3,6.00
5-5,spam_cheapest,0.0,0.0,0.0,0.0,0.0,1.0,3.03
5-5,all_expensive,10.0,136.3,18.0,6.7,0.0,14.4,2.70
5-5,turtle,16.7,174.4,20.0,0.0,0.0,55.9,5.20
5-5,siege_heavy,16.7,155.3,51.8,0.0,0.0,27.0,3.67
5-5,c_only,100.0,146.2,126.4,16.7,0.0,118.8,6.00
5-5,r_only,100.0,143.3,62.0,16.7,0.0,108.1,6.00
5-6,recommended,100.0,140.9,103.0,43.3,0.0,113.6,6.00
5-6,balanced,100.0,144.7,94.0,23.3,0.0,112.0,6.00
5-6,physical_only,86.7,143.9,64.2,13.3,0.0,98.0,5.73
5-6,arcane_heavy,96.7,147.8,63.2,6.7,0.0,103.8,5.97
5-6,holy_heavy,40.0,159.6,56.8,3.3,0.0,61.8,5.07
5-6,no_blocker,100.0,141.8,84.8,33.3,0.0,110.3,6.00
5-6,spam_cheapest,0.0,0.0,0.0,0.0,0.0,13.5,3.87
5-6,all_expensive,0.0,0.0,0.0,0.0,0.0,2.0,2.03
5-6,turtle,0.0,0.0,0.0,0.0,0.0,20.4,4.00
5-6,siege_heavy,0.0,0.0,0.0,0.0,0.0,13.4,4.00
5-6,c_only,6.7,147.3,62.5,0.0,0.0,38.9,4.13
5-6,r_only,100.0,142.9,69.3,20.0,0.0,107.2,6.00
5-7,recommended,100.0,139.1,140.0,86.7,50.0,106.0,6.00
5-7,balanced,100.0,142.8,113.1,36.7,10.0,103.5,6.00
5-7,physical_only,100.0,142.8,136.6,73.3,16.7,105.7,6.00
5-7,arcane_heavy,80.0,147.5,104.8,6.7,3.3,91.3,5.73
5-7,holy_heavy,10.0,142.8,89.0,3.3,0.0,25.2,4.17
5-7,no_blocker,30.0,140.0,35.0,16.7,0.0,40.4,3.57
5-7,spam_cheapest,0.0,0.0,0.0,0.0,0.0,1.2,3.67
5-7,all_expensive,0.0,0.0,0.0,0.0,0.0,3.1,2.00
5-7,turtle,26.7,169.5,74.6,3.3,0.0,49.2,5.13
5-7,siege_heavy,26.7,152.0,79.1,0.0,0.0,40.0,4.57
5-7,c_only,100.0,144.6,140.0,80.0,26.7,106.0,6.00
5-7,r_only,100.0,141.2,84.1,46.7,0.0,100.8,6.00
5-8,recommended,100.0,148.1,137.9,70.0,6.7,97.7,6.00
5-8,balanced,66.7,157.3,94.8,3.3,0.0,72.2,5.67
5-8,physical_only,100.0,163.9,91.9,10.0,0.0,92.4,6.00
5-8,arcane_heavy,13.3,160.1,27.8,0.0,0.0,28.6,4.90
5-8,holy_heavy,0.0,0.0,0.0,0.0,0.0,3.2,4.40
5-8,no_blocker,90.0,145.1,40.8,16.7,3.3,83.0,5.77
5-8,spam_cheapest,0.0,0.0,0.0,0.0,0.0,1.6,4.77
5-8,all_expensive,0.0,0.0,0.0,0.0,0.0,1.9,2.57
5-8,turtle,0.0,0.0,0.0,0.0,0.0,13.2,5.03
5-8,siege_heavy,0.0,0.0,0.0,0.0,0.0,3.4,4.03
5-8,c_only,26.7,157.5,56.3,0.0,0.0,62.8,5.60
5-8,r_only,90.0,144.5,69.6,13.3,0.0,85.6,5.80
5-9,recommended,100.0,143.1,128.3,33.3,10.0,97.5,6.00
5-9,balanced,70.0,157.1,83.9,6.7,0.0,72.5,5.70
5-9,physical_only,50.0,156.1,66.1,0.0,0.0,58.0,5.10
5-9,arcane_heavy,50.0,165.8,59.3,0.0,0.0,55.8,5.40
5-9,holy_heavy,6.7,185.4,67.0,0.0,0.0,16.5,4.67
5-9,no_blocker,56.7,140.7,40.7,20.0,0.0,66.3,5.00
5-9,spam_cheapest,0.0,0.0,0.0,0.0,0.0,1.0,4.53
5-9,all_expensive,0.0,0.0,0.0,0.0,0.0,0.6,2.67
5-9,turtle,0.0,0.0,0.0,0.0,0.0,6.1,4.93
5-9,siege_heavy,0.0,0.0,0.0,0.0,0.0,9.1,4.60
5-9,c_only,13.3,153.8,61.0,0.0,0.0,43.6,4.87
5-9,r_only,100.0,144.4,57.0,13.3,0.0,92.3,6.00
5-10,recommended,100.0,205.4,127.7,6.7,0.0,97.5,6.00
5-10,balanced,100.0,220.4,107.0,0.0,0.0,93.4,6.00
5-10,physical_only,100.0,213.3,104.4,0.0,0.0,92.9,6.00
5-10,arcane_heavy,90.0,202.1,77.1,3.3,0.0,86.1,6.00
5-10,holy_heavy,73.3,216.7,50.9,0.0,0.0,77.3,6.00
5-10,no_blocker,20.0,182.4,106.7,3.3,0.0,92.4,6.00
5-10,spam_cheapest,0.0,0.0,0.0,0.0,0.0,15.0,4.00
5-10,all_expensive,0.0,0.0,0.0,0.0,0.0,4.7,2.97
5-10,turtle,0.0,0.0,0.0,0.0,0.0,17.6,4.00
5-10,siege_heavy,20.0,242.0,10.8,0.0,0.0,22.7,4.40
5-10,c_only,96.7,218.6,16.2,0.0,0.0,73.8,5.93
5-10,r_only,100.0,185.3,107.8,13.3,0.0,93.6,6.00
5-11,recommended,100.0,141.8,132.7,56.7,20.0,113.4,6.00
5-11,balanced,100.0,155.0,56.8,6.7,0.0,106.1,6.00
5-11,physical_only,100.0,159.8,115.8,13.3,0.0,111.8,6.00
5-11,arcane_heavy,90.0,158.8,104.1,20.0,3.3,102.6,5.90
5-11,holy_heavy,90.0,172.7,97.6,10.0,0.0,102.8,5.93
5-11,no_blocker,20.0,138.1,40.8,13.3,0.0,26.6,2.87
5-11,spam_cheapest,0.0,0.0,0.0,0.0,0.0,3.9,4.27
5-11,all_expensive,0.0,0.0,0.0,0.0,0.0,1.1,2.10
5-11,turtle,16.7,221.2,121.0,3.3,0.0,35.5,5.10
5-11,siege_heavy,0.0,0.0,0.0,0.0,0.0,9.6,4.37
5-11,c_only,100.0,150.7,135.0,56.7,3.3,113.3,6.00
5-11,r_only,93.3,145.5,50.9,6.7,0.0,99.8,5.90
5-12,recommended,100.0,145.2,138.6,70.0,20.0,117.8,6.00
5-12,balanced,90.0,163.3,94.9,10.0,3.3,101.0,5.73
5-12,physical_only,100.0,169.4,122.8,0.0,0.0,115.1,6.00
5-12,arcane_heavy,3.3,159.8,8.0,0.0,0.0,11.6,3.17
5-12,holy_heavy,6.7,148.6,37.0,3.3,0.0,13.8,3.40
5-12,no_blocker,96.7,153.8,50.0,3.3,0.0,100.6,5.90
5-12,spam_cheapest,0.0,0.0,0.0,0.0,0.0,1.9,3.07
5-12,all_expensive,10.0,150.4,22.0,0.0,0.0,12.8,3.03
5-12,turtle,50.0,200.0,62.3,0.0,0.0,78.5,5.87
5-12,siege_heavy,26.7,176.4,38.5,0.0,0.0,32.9,4.07
5-12,c_only,100.0,168.4,124.9,0.0,0.0,115.8,6.00
5-12,r_only,100.0,150.1,82.8,6.7,0.0,108.5,6.00
5-13,recommended,100.0,144.9,140.0,80.0,13.3,103.0,6.00
5-13,balanced,66.7,160.4,113.0,30.0,0.0,77.5,5.77
5-13,physical_only,100.0,164.0,97.7,10.0,0.0,99.6,6.00
5-13,arcane_heavy,3.3,156.4,104.0,0.0,0.0,24.2,5.20
5-13,holy_heavy,0.0,0.0,0.0,0.0,0.0,7.6,4.90
5-13,no_blocker,36.7,147.4,46.5,3.3,0.0,47.0,4.47
5-13,spam_cheapest,0.0,0.0,0.0,0.0,0.0,0.4,5.10
