stageId,loadout,winRate,avgSec,avgArkHp,star2Rate,star3Rate,avgKills,avgDrafts
2-11,holy_heavy,83.3,180.0,95.6,13.3,0.0,96.8,6.00
2-11,no_blocker,100.0,138.1,107.5,66.7,13.3,108.2,6.00
2-11,spam_cheapest,0.0,0.0,0.0,0.0,0.0,15.5,5.60
2-11,all_expensive,53.3,148.1,44.5,6.7,0.0,75.0,5.27
2-11,turtle,86.7,201.9,93.6,46.7,0.0,103.1,6.00
2-11,siege_heavy,40.0,167.3,52.8,0.0,0.0,68.7,5.67
2-11,c_only,100.0,148.2,110.0,80.0,10.0,109.0,6.00
2-11,r_only,100.0,139.5,100.0,63.3,0.0,106.5,6.00
2-12,recommended,100.0,138.8,110.0,86.7,50.0,123.0,6.00
2-12,balanced,100.0,141.6,110.0,83.3,36.7,123.0,6.00
2-12,physical_only,100.0,146.0,110.0,80.0,20.0,123.0,6.00
2-12,arcane_heavy,100.0,148.6,108.0,73.3,10.0,122.7,6.00
2-12,holy_heavy,46.7,160.0,89.3,6.7,3.3,78.3,5.47
2-12,no_blocker,100.0,136.8,100.8,80.0,0.0,119.9,6.00
2-12,spam_cheapest,0.0,0.0,0.0,0.0,0.0,19.8,4.73
2-12,all_expensive,96.7,142.0,51.6,20.0,0.0,104.4,5.97
2-12,turtle,100.0,169.1,109.5,76.7,0.0,123.0,6.00
2-12,siege_heavy,86.7,157.3,75.7,13.3,0.0,110.0,5.90
2-12,c_only,100.0,137.5,110.0,83.3,63.3,123.0,6.00
2-12,r_only,100.0,138.4,106.1,63.3,6.7,121.7,6.00
2-13,recommended,100.0,135.1,82.2,90.0,0.0,109.4,6.00
2-13,balanced,100.0,136.5,101.5,73.3,0.0,113.3,6.00
2-13,physical_only,100.0,135.6,91.3,90.0,0.0,111.3,6.00
2-13,arcane_heavy,100.0,138.1,90.3,60.0,0.0,111.1,6.00
2-13,holy_heavy,80.0,156.9,29.0,6.7,0.0,86.4,5.73
2-13,no_blocker,100.0,135.1,100.7,93.3,20.0,114.0,6.00
2-13,spam_cheapest,0.0,0.0,0.0,0.0,0.0,3.6,2.93
2-13,all_expensive,0.0,0.0,0.0,0.0,0.0,1.7,2.00
2-13,turtle,0.0,0.0,0.0,0.0,0.0,4.8,2.93
2-13,siege_heavy,20.0,151.1,10.0,0.0,0.0,21.2,3.57
2-13,c_only,3.3,132.7,75.0,3.3,0.0,10.3,3.03
2-13,r_only,100.0,134.8,98.2,93.3,3.3,112.6,6.00
2-14,recommended,100.0,140.7,110.0,83.3,50.0,90.0,6.00
2-14,balanced,100.0,145.5,110.0,80.0,23.3,90.0,6.00
2-14,physical_only,100.0,155.7,109.3,76.7,3.3,90.0,6.00
2-14,arcane_heavy,100.0,158.7,107.3,73.3,3.3,89.7,6.00
2-14,holy_heavy,36.7,174.0,69.6,6.7,0.0,52.9,5.40
2-14,no_blocker,100.0,138.3,104.0,70.0,3.3,88.5,6.00
2-14,spam_cheapest,0.0,0.0,0.0,0.0,0.0,4.9,3.87
2-14,all_expensive,60.0,150.4,56.7,3.3,0.0,65.7,5.67
2-14,turtle,63.3,190.4,91.4,40.0,0.0,76.3,5.97
2-14,siege_heavy,46.7,167.8,81.4,10.0,0.0,59.5,5.47
2-14,c_only,100.0,148.5,110.0,80.0,3.3,90.0,6.00
2-14,r_only,100.0,144.4,108.1,60.0,30.0,89.6,6.00
2-15,recommended,100.0,136.5,91.5,76.7,0.0,96.3,6.00
2-15,balanced,100.0,140.1,103.2,53.3,3.3,98.6,6.00
2-15,physical_only,100.0,137.9,91.7,66.7,0.0,96.3,6.00
2-15,arcane_heavy,100.0,143.4,91.2,36.7,0.0,96.2,6.00
2-15,holy_heavy,46.7,149.1,37.1,3.3,0.0,60.3,5.83
2-15,no_blocker,100.0,135.7,101.6,86.7,23.3,99.1,6.00
2-15,spam_cheapest,0.0,0.0,0.0,0.0,0.0,10.7,4.80
2-15,all_expensive,0.0,0.0,0.0,0.0,0.0,2.4,2.00
2-15,turtle,0.0,0.0,0.0,0.0,0.0,36.3,4.97
2-15,siege_heavy,16.7,151.1,22.0,0.0,0.0,22.2,4.30
2-15,c_only,20.0,141.2,28.3,10.0,0.0,70.1,5.90
2-15,r_only,100.0,135.8,98.3,90.0,3.3,97.7,6.00
2-16,recommended,100.0,136.6,110.0,93.3,70.0,80.0,6.00
2-16,balanced,100.0,143.2,100.8,36.7,3.3,77.7,6.00
2-16,physical_only,100.0,149.5,109.3,76.7,6.7,80.0,6.00
2-16,arcane_heavy,100.0,151.3,110.0,80.0,3.3,80.0,6.00
2-16,holy_heavy,33.3,166.4,88.8,0.0,0.0,44.2,5.57
2-16,no_blocker,100.0,139.3,101.7,53.3,0.0,78.1,6.00
2-16,spam_cheapest,0.0,0.0,0.0,0.0,0.0,4.1,4.23
2-16,all_expensive,43.3,143.0,74.9,13.3,0.0,47.2,5.03
2-16,turtle,73.3,187.4,98.9,13.3,0.0,67.2,5.87
2-16,siege_heavy,56.7,161.2,80.2,0.0,0.0,57.3,5.60
2-16,c_only,100.0,150.5,109.9,80.0,0.0,80.0,6.00
2-16,r_only,100.0,137.7,93.7,76.7,0.0,75.9,6.00
2-17,recommended,100.0,136.5,107.7,86.7,30.0,131.5,6.00
2-17,balanced,100.0,139.5,110.0,83.3,50.0,132.0,6.00
2-17,physical_only,100.0,137.0,103.7,80.0,0.0,130.1,6.00
2-17,arcane_heavy,100.0,142.7,98.4,23.3,6.7,129.6,6.00
2-17,holy_heavy,80.0,158.4,32.9,3.3,0.0,98.2,5.57
2-17,no_blocker,100.0,136.5,98.0,80.0,0.0,128.0,6.00
2-17,spam_cheapest,0.0,0.0,0.0,0.0,0.0,29.2,5.17
2-17,all_expensive,0.0,0.0,0.0,0.0,0.0,19.4,3.00
2-17,turtle,100.0,157.1,9.6,0.0,0.0,111.9,6.00
2-17,siege_heavy,40.0,152.6,21.9,0.0,0.0,58.4,4.67
2-17,c_only,100.0,136.8,18.0,76.7,0.0,113.6,6.00
2-17,r_only,100.0,136.4,102.8,80.0,0.0,129.6,6.00
2-18,recommended,100.0,139.8,110.0,83.3,43.3,101.0,6.00
2-18,balanced,100.0,146.1,109.1,70.0,13.3,100.9,6.00
2-18,physical_only,100.0,147.1,109.3,76.7,6.7,101.0,6.00
2-18,arcane_heavy,100.0,155.4,107.9,73.3,3.3,100.8,6.00
2-18,holy_heavy,26.7,169.4,71.5,3.3,0.0,44.5,4.50
2-18,no_blocker,100.0,140.4,71.6,53.3,0.0,96.6,6.00
2-18,spam_cheapest,0.0,0.0,0.0,0.0,0.0,4.8,3.30
2-18,all_expensive,36.7,145.4,38.1,6.7,0.0,51.9,4.33
2-18,turtle,73.3,192.1,87.2,30.0,0.0,92.4,5.97
2-18,siege_heavy,56.7,176.2,54.9,0.0,0.0,67.1,5.13
2-18,c_only,100.0,159.6,110.0,80.0,6.7,101.0,6.00
2-18,r_only,100.0,145.4,83.5,20.0,3.3,97.2,6.00
2-19,recommended,100.0,140.4,60.8,50.0,0.0,107.2,6.00
2-19,balanced,100.0,143.1,79.7,20.0,0.0,110.9,6.00
2-19,physical_only,100.0,151.7,48.5,3.3,0.0,104.8,6.00
2-19,arcane_heavy,96.7,151.2,70.9,6.7,0.0,108.8,6.00
2-19,holy_heavy,6.7,156.3,35.0,0.0,0.0,18.1,3.10
2-19,no_blocker,100.0,137.8,88.7,63.3,6.7,114.4,6.00
2-19,spam_cheapest,0.0,0.0,0.0,0.0,0.0,2.0,2.00
2-19,all_expensive,0.0,0.0,0.0,0.0,0.0,0.0,1.90
2-19,turtle,0.0,0.0,0.0,0.0,0.0,1.2,2.00
2-19,siege_heavy,0.0,0.0,0.0,0.0,0.0,0.2,2.00
2-19,c_only,3.3,139.9,30.0,0.0,0.0,9.2,2.13
2-19,r_only,100.0,139.5,78.7,50.0,0.0,110.9,6.00
2-20,recommended,76.7,218.9,79.1,0.0,0.0,64.6,5.00
2-20,balanced,46.7,257.6,98.6,3.3,0.0,67.9,5.00
2-20,physical_only,63.3,277.6,76.6,0.0,0.0,65.4,5.00
2-20,arcane_heavy,10.0,256.2,93.3,0.0,0.0,66.6,5.00
2-20,holy_heavy,13.3,294.9,15.3,0.0,0.0,46.2,4.97
2-20,no_blocker,0.0,0.0,0.0,0.0,0.0,70.0,5.00
2-20,spam_cheapest,0.0,0.0,0.0,0.0,0.0,0.8,3.93
2-20,all_expensive,0.0,0.0,0.0,0.0,0.0,10.9,3.50
2-20,turtle,0.0,0.0,0.0,0.0,0.0,4.4,3.93
2-20,siege_heavy,6.7,259.0,22.5,0.0,0.0,31.6,4.87
2-20,c_only,0.0,0.0,0.0,0.0,0.0,22.8,4.03
2-20,r_only,30.0,225.5,98.0,0.0,0.0,67.7,5.00
3-1,recommended,100.0,138.1,120.0,90.0,56.7,152.0,6.00
3-1,balanced,100.0,139.3,115.9,70.0,30.0,151.0,6.00
3-1,physical_only,100.0,139.1,118.9,73.3,40.0,151.7,6.00
3-1,arcane_heavy,100.0,139.6,112.4,50.0,10.0,150.1,6.00
3-1,holy_heavy,100.0,143.4,113.3,33.3,3.3,150.3,6.00
3-1,no_blocker,100.0,138.1,112.7,70.0,6.7,150.2,6.00
3-1,spam_cheapest,10.0,194.8,61.3,0.0,0.0,55.9,5.33
3-1,all_expensive,100.0,142.0,60.5,16.7,0.0,137.1,6.00
3-1,turtle,100.0,167.4,118.9,70.0,0.0,151.7,6.00
3-1,siege_heavy,96.7,160.0,93.7,13.3,0.0,143.1,6.00
3-1,c_only,100.0,138.1,114.9,80.0,20.0,150.7,6.00
3-1,r_only,100.0,138.1,110.7,66.7,10.0,149.7,6.00
3-2,recommended,100.0,136.3,120.0,86.7,73.3,150.0,6.00
3-2,balanced,100.0,138.2,120.0,86.7,53.3,150.0,6.00
3-2,physical_only,100.0,136.6,120.0,90.0,66.7,150.0,6.00
3-2,arcane_heavy,100.0,141.1,118.9,70.0,30.0,149.5,6.00
3-2,holy_heavy,100.0,141.6,119.5,80.0,43.3,149.9,6.00
3-2,no_blocker,100.0,136.3,114.0,80.0,0.0,147.0,6.00
3-2,spam_cheapest,80.0,224.4,50.7,0.0,0.0,114.2,6.00
3-2,all_expensive,100.0,141.9,74.8,30.0,0.0,131.1,6.00
3-2,turtle,100.0,158.6,120.0,80.0,0.0,150.0,6.00
3-2,siege_heavy,100.0,154.8,111.7,26.7,3.3,146.9,6.00
3-2,c_only,100.0,136.2,120.0,90.0,73.3,150.0,6.00
3-2,r_only,100.0,136.0,118.6,86.7,43.3,149.3,6.00
3-3,recommended,100.0,137.7,120.0,86.7,66.7,147.0,6.00
3-3,balanced,100.0,142.5,117.7,60.0,13.3,145.9,6.00
3-3,physical_only,100.0,140.0,118.0,76.7,20.0,146.5,6.00
3-3,arcane_heavy,100.0,143.6,120.0,83.3,26.7,147.0,6.00
3-3,holy_heavy,100.0,145.3,109.3,43.3,13.3,144.4,6.00
3-3,no_blocker,100.0,136.7,67.9,76.7,0.0,138.8,6.00
3-3,spam_cheapest,20.0,198.3,58.0,0.0,0.0,57.8,5.03
3-3,all_expensive,40.0,138.5,31.5,16.7,0.0,78.2,4.60
3-3,turtle,100.0,164.2,119.9,76.7,0.0,147.0,6.00
3-3,siege_heavy,86.7,152.7,78.8,6.7,3.3,129.0,5.87
3-3,c_only,100.0,138.9,116.1,63.3,0.0,145.1,6.00
3-3,r_only,100.0,138.8,100.5,56.7,0.0,138.7,6.00
3-4,recommended,100.0,141.8,120.0,83.3,36.7,135.0,6.00
3-4,balanced,100.0,146.6,120.0,80.0,6.7,135.0,6.00
3-4,physical_only,100.0,148.5,120.0,80.0,10.0,135.0,6.00
3-4,arcane_heavy,100.0,153.8,115.6,46.7,6.7,133.9,6.00
3-4,holy_heavy,100.0,156.8,110.8,26.7,6.7,133.0,6.00
3-4,no_blocker,100.0,136.9,108.1,70.0,0.0,132.0,6.00
3-4,spam_cheapest,0.0,0.0,0.0,0.0,0.0,18.3,5.00
3-4,all_expensive,56.7,147.4,41.4,6.7,0.0,75.6,4.77
3-4,turtle,93.3,194.8,119.1,70.0,0.0,129.9,5.97
3-4,siege_heavy,46.7,166.4,56.3,0.0,0.0,75.4,5.30
3-4,c_only,100.0,148.7,120.0,80.0,10.0,135.0,6.00
3-4,r_only,100.0,142.6,100.1,36.7,3.3,131.0,6.00
3-5,recommended,100.0,137.2,120.0,90.0,66.7,103.0,6.00
3-5,balanced,100.0,142.3,110.6,53.3,13.3,102.1,6.00
3-5,physical_only,100.0,142.5,105.5,46.7,6.7,101.6,6.00
3-5,arcane_heavy,100.0,142.6,110.9,46.7,16.7,102.1,6.00
3-5,holy_heavy,96.7,146.5,107.7,43.3,3.3,99.2,5.93
3-5,no_blocker,60.0,138.3,17.9,36.7,0.0,66.4,4.70
3-5,spam_cheapest,26.7,225.1,85.0,6.7,0.0,45.7,5.03
3-5,all_expensive,0.0,0.0,0.0,0.0,0.0,0.2,1.10
3-5,turtle,70.0,165.6,81.2,16.7,0.0,77.1,5.47
3-5,siege_heavy,100.0,153.4,92.6,30.0,3.3,100.5,6.00
3-5,c_only,100.0,141.2,120.0,80.0,43.3,103.0,6.00
3-5,r_only,76.7,138.8,57.1,40.0,0.0,80.8,5.33
3-6,recommended,100.0,138.0,120.0,86.7,56.7,130.0,6.00
3-6,balanced,100.0,144.1,120.0,80.0,23.3,130.0,6.00
3-6,physical_only,100.0,145.5,115.7,40.0,6.7,129.3,6.00
3-6,arcane_heavy,100.0,149.3,117.7,66.7,16.7,129.8,6.00
3-6,holy_heavy,96.7,153.7,103.4,40.0,6.7,125.9,5.97
3-6,no_blocker,100.0,137.1,63.1,73.3,0.0,123.3,6.00
3-6,spam_cheapest,0.0,0.0,0.0,0.0,0.0,22.4,4.83
3-6,all_expensive,10.0,139.8,20.7,3.3,0.0,26.1,2.73
3-6,turtle,96.7,186.0,84.4,13.3,0.0,124.5,6.00
3-6,siege_heavy,26.7,163.1,58.5,0.0,0.0,51.5,4.60
3-6,c_only,100.0,143.0,118.7,86.7,33.3,129.9,6.00
3-6,r_only,96.7,138.7,68.8,60.0,0.0,120.7,5.93
3-7,recommended,100.0,137.6,79.6,66.7,0.0,140.2,6.00
3-7,balanced,100.0,139.7,88.5,46.7,0.0,141.5,6.00
3-7,physical_only,100.0,138.0,78.2,63.3,0.0,140.0,6.00
3-7,arcane_heavy,100.0,139.9,82.2,40.0,0.0,140.6,6.00
3-7,holy_heavy,100.0,145.5,60.3,23.3,0.0,137.5,6.00
3-7,no_blocker,100.0,137.6,118.3,63.3,20.0,145.1,6.00
3-7,spam_cheapest,0.0,0.0,0.0,0.0,0.0,16.2,3.00
3-7,all_expensive,0.0,0.0,0.0,0.0,0.0,18.8,3.00
3-7,turtle,0.0,0.0,0.0,0.0,0.0,18.5,3.00
3-7,siege_heavy,0.0,0.0,0.0,0.0,0.0,5.8,3.00
3-7,c_only,3.3,135.1,71.0,3.3,0.0,32.8,3.10
3-7,r_only,100.0,137.4,99.3,60.0,0.0,142.1,6.00
3-8,recommended,100.0,136.9,120.0,90.0,66.7,114.0,6.00
3-8,balanced,100.0,139.4,120.0,86.7,36.7,114.0,6.00
3-8,physical_only,100.0,137.7,120.0,90.0,63.3,114.0,6.00
3-8,arcane_heavy,100.0,139.6,117.3,66.7,30.0,113.7,6.00
3-8,holy_heavy,100.0,153.8,101.0,23.3,0.0,112.1,6.00
3-8,no_blocker,100.0,136.6,118.9,86.7,60.0,113.7,6.00
3-8,spam_cheapest,0.0,0.0,0.0,0.0,0.0,22.1,3.53
3-8,all_expensive,0.0,0.0,0.0,0.0,0.0,25.3,3.47
3-8,turtle,0.0,0.0,0.0,0.0,0.0,23.5,3.50
3-8,siege_heavy,13.3,166.5,21.5,0.0,0.0,22.6,4.03
3-8,c_only,10.0,140.6,66.7,3.3,3.3,46.4,4.00
3-8,r_only,100.0,136.7,119.5,86.7,53.3,113.9,6.00
3-9,recommended,100.0,142.9,49.8,30.0,0.0,104.0,6.00
3-9,balanced,100.0,150.9,36.1,13.3,0.0,102.0,6.00
3-9,physical_only,56.7,149.2,16.2,3.3,0.0,78.2,5.57
3-9,arcane_heavy,93.3,154.4,18.4,6.7,0.0,94.9,5.90
3-9,holy_heavy,50.0,158.6,24.6,3.3,0.0,68.2,5.40
3-9,no_blocker,100.0,139.6,49.1,60.0,0.0,107.2,6.00
3-9,spam_cheapest,0.0,0.0,0.0,0.0,0.0,2.0,2.00
3-9,all_expensive,0.0,0.0,0.0,0.0,0.0,0.0,1.30
3-9,turtle,0.0,0.0,0.0,0.0,0.0,0.0,2.00
3-9,siege_heavy,0.0,0.0,0.0,0.0,0.0,0.0,2.00
3-9,c_only,3.3,158.0,15.0,0.0,0.0,8.0,2.13
3-9,r_only,46.7,143.7,21.9,10.0,0.0,56.0,4.33
3-10,recommended,100.0,236.4,120.0,80.0,0.0,110.0,5.00
3-10,balanced,76.7,272.3,106.5,10.0,0.0,107.8,5.00
3-10,physical_only,96.7,294.3,98.2,10.0,0.0,106.8,5.00
3-10,arcane_heavy,20.0,278.0,108.3,6.7,0.0,107.5,5.00
3-10,holy_heavy,96.7,236.3,79.7,6.7,0.0,103.0,5.00
3-10,no_blocker,3.3,196.9,110.0,0.0,0.0,102.7,5.00
3-10,spam_cheapest,0.0,0.0,0.0,0.0,0.0,18.1,3.97
3-10,all_expensive,0.0,0.0,0.0,0.0,0.0,17.2,2.37
3-10,turtle,0.0,0.0,0.0,0.0,0.0,34.8,4.00
3-10,siege_heavy,6.7,239.0,23.5,0.0,0.0,31.4,3.83
3-10,c_only,0.0,0.0,0.0,0.0,0.0,85.4,5.00
3-10,r_only,76.7,234.5,82.2,0.0,0.0,104.6,5.00
3-11,recommended,100.0,139.7,120.0,83.3,46.7,141.0,6.00
3-11,balanced,100.0,146.3,118.7,46.7,6.7,140.4,6.00
3-11,physical_only,100.0,143.5,114.8,16.7,0.0,138.4,6.00
3-11,arcane_heavy,100.0,164.0,116.6,36.7,3.3,139.7,6.00
3-11,holy_heavy,100.0,168.8,111.1,26.7,0.0,139.1,6.00
3-11,no_blocker,100.0,139.4,111.9,43.3,0.0,136.9,6.00
3-11,spam_cheapest,0.0,0.0,0.0,0.0,0.0,28.3,5.13
3-11,all_expensive,53.3,147.7,43.3,3.3,0.0,83.1,5.17
3-11,turtle,100.0,184.7,115.6,63.3,0.0,140.6,6.00
3-11,siege_heavy,73.3,168.9,74.3,3.3,0.0,124.5,6.00
3-11,c_only,100.0,138.1,116.3,63.3,0.0,139.2,6.00
3-11,r_only,100.0,140.2,104.2,46.7,0.0,133.1,6.00
3-12,recommended,100.0,137.4,120.0,90.0,60.0,122.0,6.00
3-12,balanced,100.0,142.5,116.9,66.7,23.3,121.7,6.00
3-12,physical_only,100.0,140.2,104.6,53.3,16.7,119.8,6.00
3-12,arcane_heavy,100.0,142.5,102.1,26.7,0.0,120.2,6.00
3-12,holy_heavy,96.7,160.3,86.4,6.7,0.0,115.7,5.93
3-12,no_blocker,100.0,139.5,117.2,50.0,10.0,120.6,6.00
3-12,spam_cheapest,0.0,0.0,0.0,0.0,0.0,14.3,3.00
3-12,all_expensive,0.0,0.0,0.0,0.0,0.0,12.6,3.00
3-12,turtle,0.0,0.0,0.0,0.0,0.0,19.0,3.00
3-12,siege_heavy,0.0,0.0,0.0,0.0,0.0,4.3,3.00
3-12,c_only,6.7,137.7,68.0,6.7,3.3,30.5,3.40
3-12,r_only,100.0,137.7,117.0,70.0,0.0,120.5,6.00
3-13,recommended,100.0,138.6,120.0,86.7,50.0,109.0,6.00
3-13,balanced,100.0,146.8,103.2,20.0,10.0,105.8,6.00
3-13,physical_only,100.0,149.5,120.0,80.0,3.3,109.0,6.00
3-13,arcane_heavy,96.7,160.2,91.7,6.7,0.0,102.3,6.00
3-13,holy_heavy,90.0,164.7,83.3,3.3,0.0,98.5,5.93
3-13,no_blocker,100.0,138.3,94.3,66.7,3.3,102.9,6.00
3-13,spam_cheapest,0.0,0.0,0.0,0.0,0.0,9.4,4.80
3-13,all_expensive,46.7,143.7,35.4,10.0,0.0,53.0,4.77
3-13,turtle,30.0,206.0,84.9,6.7,0.0,56.9,5.43
3-13,siege_heavy,16.7,170.0,65.6,0.0,0.0,42.6,5.17
3-13,c_only,100.0,147.6,114.9,53.3,6.7,108.3,6.00
3-13,r_only,100.0,140.9,92.1,53.3,6.7,102.9,6.00
3-14,recommended,100.0,138.2,120.0,86.7,53.3,152.0,6.00
3-14,balanced,100.0,144.9,100.1,10.0,0.0,148.6,6.00
3-14,physical_only,100.0,145.9,108.0,16.7,0.0,148.5,6.00
3-14,arcane_heavy,96.7,147.4,102.6,20.0,3.3,144.2,5.97
3-14,holy_heavy,63.3,152.7,82.9,3.3,0.0,109.6,5.37
3-14,no_blocker,96.7,139.0,45.1,53.3,0.0,137.5,5.93
3-14,spam_cheapest,0.0,0.0,0.0,0.0,0.0,20.0,4.10
3-14,all_expensive,3.3,130.7,24.0,3.3,0.0,17.6,2.60
3-14,turtle,76.7,184.7,94.9,33.3,0.0,129.6,5.90
3-14,siege_heavy,46.7,151.9,59.6,0.0,0.0,82.7,5.07
3-14,c_only,96.7,142.7,108.1,36.7,0.0,147.2,5.97
3-14,r_only,93.3,141.0,48.7,50.0,0.0,131.1,5.90
3-15,recommended,100.0,137.8,120.0,90.0,60.0,77.0,6.00
3-15,balanced,100.0,140.5,119.2,83.3,26.7,76.9,6.00
3-15,physical_only,100.0,142.1,118.8,80.0,30.0,76.9,6.00
3-15,arcane_heavy,100.0,146.9,108.2,13.3,6.7,75.8,6.00
3-15,holy_heavy,100.0,161.2,96.3,3.3,0.0,74.6,6.00
3-15,no_blocker,56.7,138.7,22.6,36.7,0.0,41.6,4.27
3-15,spam_cheapest,0.0,0.0,0.0,0.0,0.0,12.7,4.00
3-15,all_expensive,0.0,0.0,0.0,0.0,0.0,0.1,1.37
3-15,turtle,0.0,0.0,0.0,0.0,0.0,11.7,4.00
3-15,siege_heavy,23.3,184.1,32.6,0.0,0.0,27.5,4.60
3-15,c_only,33.3,139.3,45.0,16.7,0.0,50.4,5.20
3-15,r_only,100.0,139.9,34.4,46.7,0.0,69.9,6.00
3-16,recommended,100.0,137.7,120.0,90.0,56.7,143.0,6.00
3-16,balanced,100.0,143.7,118.7,43.3,13.3,142.4,6.00
3-16,physical_only,100.0,139.4,117.7,76.7,26.7,142.7,6.00
3-16,arcane_heavy,100.0,147.8,111.5,20.0,0.0,139.9,6.00
3-16,holy_heavy,100.0,154.0,87.3,13.3,3.3,136.5,6.00
3-16,no_blocker,100.0,137.3,112.7,66.7,0.0,139.4,6.00
3-16,spam_cheapest,0.0,0.0,0.0,0.0,0.0,38.4,4.00
3-16,all_expensive,0.0,0.0,0.0,0.0,0.0,31.7,3.97
3-16,turtle,0.0,0.0,0.0,0.0,0.0,53.8,4.00
3-16,siege_heavy,36.7,161.4,36.0,0.0,0.0,74.4,4.77
3-16,c_only,56.7,139.1,38.4,33.3,0.0,110.4,5.53
3-16,r_only,100.0,137.5,112.3,63.3,0.0,139.2,6.00
3-17,recommended,100.0,140.9,58.2,40.0,0.0,77.2,6.00
3-17,balanced,100.0,145.5,65.2,10.0,0.0,78.2,6.00
3-17,physical_only,100.0,143.1,38.6,16.7,0.0,74.6,6.00
3-17,arcane_heavy,100.0,157.9,52.6,3.3,0.0,76.4,6.00
3-17,holy_heavy,93.3,164.7,43.4,3.3,0.0,72.1,5.90
3-17,no_blocker,100.0,139.4,96.8,56.7,6.7,84.1,6.00
3-17,spam_cheapest,0.0,0.0,0.0,0.0,0.0,5.3,3.07
3-17,all_expensive,0.0,0.0,0.0,0.0,0.0,0.0,1.70
3-17,turtle,0.0,0.0,0.0,0.0,0.0,4.0,3.07
3-17,siege_heavy,3.3,181.6,5.0,0.0,0.0,5.1,3.43
3-17,c_only,10.0,144.0,28.0,0.0,0.0,27.8,4.20
3-17,r_only,100.0,140.0,50.1,53.3,0.0,76.8,6.00
3-18,recommended,100.0,136.5,119.7,93.3,66.7,94.0,6.00
3-18,balanced,100.0,140.8,117.8,76.7,30.0,93.8,6.00
3-18,physical_only,100.0,142.2,108.0,16.7,0.0,92.8,6.00
3-18,arcane_heavy,100.0,144.4,105.5,43.3,6.7,92.8,6.00
3-18,holy_heavy,96.7,151.3,88.6,26.7,13.3,89.4,5.97
3-18,no_blocker,86.7,136.5,25.0,66.7,0.0,74.9,5.47
3-18,spam_cheapest,0.0,0.0,0.0,0.0,0.0,11.1,4.87
3-18,all_expensive,0.0,0.0,0.0,0.0,0.0,0.2,1.20
3-18,turtle,0.0,0.0,0.0,0.0,0.0,28.9,5.00
3-18,siege_heavy,20.0,160.6,71.7,0.0,0.0,44.0,5.23
3-18,c_only,16.7,140.9,100.0,6.7,3.3,76.5,5.87
3-18,r_only,100.0,137.6,40.0,70.0,0.0,86.0,6.00
3-19,recommended,100.0,142.7,71.9,26.7,0.0,94.1,6.00
3-19,balanced,100.0,150.1,45.0,13.3,0.0,90.3,6.00
3-19,physical_only,100.0,148.6,15.9,3.3,0.0,86.1,6.00
3-19,arcane_heavy,100.0,163.7,34.3,3.3,0.0,89.2,6.00
3-19,holy_heavy,26.7,160.3,31.3,0.0,0.0,36.6,4.57
3-19,no_blocker,100.0,139.3,103.3,50.0,0.0,98.7,6.00
3-19,spam_cheapest,0.0,0.0,0.0,0.0,0.0,0.0,2.00
3-19,all_expensive,0.0,0.0,0.0,0.0,0.0,0.7,2.00
3-19,turtle,0.0,0.0,0.0,0.0,0.0,0.0,2.00
3-19,siege_heavy,0.0,0.0,0.0,0.0,0.0,0.0,2.00
3-19,c_only,3.3,138.1,29.0,3.3,0.0,6.9,2.13
3-19,r_only,100.0,145.6,36.8,6.7,0.0,89.2,6.00
3-20,recommended,100.0,184.2,120.0,80.0,0.0,73.0,5.00
3-20,balanced,100.0,204.1,119.6,76.7,0.0,73.0,5.00
3-20,physical_only,100.0,205.4,116.0,53.3,0.0,72.7,5.00
3-20,arcane_heavy,100.0,187.3,118.9,73.3,0.0,72.9,5.00
3-20,holy_heavy,96.7,192.6,88.3,20.0,0.0,68.9,5.00
3-20,no_blocker,50.0,166.9,28.0,13.3,0.0,35.1,3.50
3-20,spam_cheapest,0.0,0.0,0.0,0.0,0.0,6.3,4.27
3-20,all_expensive,0.0,0.0,0.0,0.0,0.0,0.2,1.37
3-20,turtle,0.0,0.0,0.0,0.0,0.0,22.2,5.00
3-20,siege_heavy,13.3,217.8,70.0,0.0,0.0,29.8,4.77
3-20,c_only,56.7,233.3,42.9,6.7,0.0,62.8,5.00
3-20,r_only,100.0,173.5,52.8,6.7,0.0,67.4,5.00
4-1,recommended,100.0,138.8,128.5,73.3,30.0,149.6,6.00
4-1,balanced,100.0,141.3,125.3,63.3,6.7,148.8,6.00
4-1,physical_only,100.0,142.7,115.3,20.0,0.0,146.3,6.00
4-1,arcane_heavy,100.0,144.3,125.6,46.7,10.0,148.9,6.00
4-1,holy_heavy,43.3,162.9,71.8,3.3,0.0,77.4,5.37
4-1,no_blocker,100.0,138.3,82.8,60.0,0.0,138.2,6.00
4-1,spam_cheapest,0.0,0.0,0.0,0.0,0.0,22.2,4.53
4-1,all_expensive,46.7,142.6,29.7,10.0,0.0,76.4,4.90
4-1,turtle,86.7,177.5,104.3,23.3,0.0,136.1,6.00
4-1,siege_heavy,90.0,159.3,80.8,0.0,0.0,131.9,5.97
4-1,c_only,100.0,140.3,126.7,53.3,16.7,149.2,6.00
4-1,r_only,100.0,138.8,100.3,56.7,0.0,142.6,6.00
4-2,recommended,100.0,138.6,127.0,76.7,30.0,156.3,6.00
4-2,balanced,100.0,145.3,109.9,30.0,10.0,153.2,6.00
4-2,physical_only,93.3,155.3,90.1,0.0,0.0,146.1,6.00
